Bass,Bass peak,Clave,Clave peak,Guitar,Guitar peak,Tres,Tres peak,Bongos,Bongos peak,Bell,Bell peak,Conga,Conga peak
,,156.526304,0.165167,,,,,217.706709,0.553581,,,192.982023,0.422543
,,156.674672,0.101178,,,,,217.835464,0.487798,,,193.225861,0.05362
,,156.939555,0.180253,,,,,217.970607,0.015698,,,193.365639,0.078063
,,157.066802,0.217049,,,,,218.122435,0.081845,,,193.636278,0.236195
,,157.203428,0.172607,,,,,218.225541,0.216112,,,193.764213,0.602071
,,157.349932,0.349886,,,,,218.361738,0.224162,,,193.902682,0.019779
,,157.587729,0.085363,,,,,218.485393,0.377435,,,194.161432,0.091373
,,157.73161,0.07686,,,,,218.619247,0.404484,,,194.265895,0.196145
,,157.990561,0.117675,,,,,218.755832,0.049491,,,194.414248,0.083716
,,158.115732,0.391537,,,,,218.870387,0.074156,,,194.680455,0.159096
,,158.269956,0.077887,,,,,219.008644,0.468928,,,194.809284,0.471846
,,158.513246,0.269503,,,,,219.13512,0.49743,,,194.944904,0.165124
,,158.645082,0.085765,,,,,219.249523,0.542718,,,195.103158,0.483919
,,158.788276,0.148234,,,,,219.37931,0.436734,,,195.206536,0.03539
,,159.051664,0.298371,,,,,219.520048,0.565043,,,195.472181,0.079683
,,159.181333,0.258231,,,,,219.765624,0.267451,,,195.627875,0.031114
,,159.340308,0.075825,,,,,219.89317,0.578679,,,195.739203,0.160855
,,159.460312,0.379584,,,,,220.027197,0.028911,,,195.876796,0.58438
,,159.571259,0.120357,,,,,220.152338,0.103312,,,196.014269,0.05639
,,159.684388,0.092724,,,,,220.288606,0.321991,,,196.156263,0.02891
,,159.82813,0.278851,,,,,220.39741,0.034209,,,196.272108,0.209199
,,159.993775,0.08898,,,,,220.803044,0.043061,,,196.373642,0.209502
,,160.094867,0.228632,,,,,220.924807,0.083114,,,196.513278,0.12861
,,160.234509,0.374547,,,,,221.064306,0.061292,,,196.672569,0.050656
,,160.388305,0.058563,,,,,221.215355,0.601563,,,196.761449,0.240513
,,160.502606,0.081745,,,,,221.338524,0.193501,,,196.894845,0.493655
,,160.623012,0.216122,,,,,221.436233,0.551779,,,197.022901,0.232538
,,160.742596,0.171654,,,,,221.575262,0.555657,,,197.176231,0.47415
,,160.866428,0.267144,,,,,221.728911,0.331572,,,197.300503,0.031859
,,160.986185,0.028958,,,,,221.854596,0.212219,,,197.408781,0.058467
,,161.134269,0.220714,,,,,221.978592,0.024779,,,197.563715,0.078619
,,161.275742,0.272791,,,,,222.102411,0.564774,,,197.699344,0.01827
,,161.445519,0.112204,,,,,222.30885,0.514104,,,197.816122,0.45615
,,161.547149,0.338259,,,,,222.468197,0.669542,,,197.947949,0.555043
,,161.653945,0.195112,,,,,222.746459,0.069007,,,198.08641,0.02966
,,161.776619,0.206871,,,,,222.859954,0.460528,,,198.341687,0.386945
,,161.911384,0.210197,,,,,223.009025,0.023079,,,198.451841,0.222886
,,162.061198,0.180301,,,,,223.154438,0.62592,,,198.600683,0.081612
,,162.171925,0.226261,,,,,223.398187,0.325045,,,198.749788,0.030432
,,162.319869,0.299385,,,,,223.517019,0.015022,,,198.858615,0.116367
,,162.437821,0.129866,,,,,223.755275,0.016043,,,198.994378,0.419938
,,162.578564,0.063122,,,,,224.042846,0.028608,,,199.127514,0.475235
,,162.699874,0.21578,,,,,224.168456,0.023345,,,199.275171,0.476101
,,162.812734,0.165712,,,,,224.335359,0.037963,,,199.400926,0.043428
,,162.949013,0.153135,,,,,224.984304,0.018487,,,199.527465,0.016017
,,163.172353,0.207377,,,,,225.119924,0.023208,,,199.614685,0.075088
,,163.319463,0.253157,,,,,226.154883,0.024773,,,199.810877,0.018582
,,163.480236,0.160796,,,,,226.289314,0.033883,,,199.933579,0.164066
,,163.620561,0.325402,,,,,226.434107,0.032955,,,200.06075,0.597422
,,163.834564,0.170109,,,,,227.21969,0.038946,,,200.192309,0.045156
,,163.98836,0.036001,,,,,227.322776,0.406216,,,200.314638,0.040955
,,164.214358,0.272866,,,,,227.479986,0.470627,,,200.444007,0.100276
,,164.376007,0.410494,,,,,227.726257,0.501486,,,200.544651,0.181001
,,164.536016,0.205509,,,,,228.01456,0.090929,,,200.692281,0.088356
,,164.640427,0.280021,,,,,228.140888,0.327147,,,200.944162,0.287503
,,164.767312,0.147317,,,,,228.278192,0.383882,,,201.069271,0.501006
,,164.873018,0.174025,,,,,228.530581,0.572332,,,201.203384,0.271641
,,165.016055,0.150109,,,,,228.778425,0.146198,,,201.352817,0.456494
,,165.257704,0.136253,,,,,228.910175,0.307755,,,201.582973,0.024568
,,165.388834,0.367648,,,,,229.052923,0.600769,,,201.715019,0.065057
,,165.53535,0.107028,,,,,229.304507,0.498735,,,201.889865,0.090944
,,165.685382,0.407658,,,,,229.568812,0.064046,,,201.99192,0.139969
,,165.806987,0.131747,,,,,229.695113,0.369177,,,202.116468,0.532985
,,165.922713,0.093335,,,,,229.828262,0.50857,,,202.249624,0.031948
,,166.071403,0.046386,,,,,230.086182,0.618058,,,202.396412,0.079258
,,166.208664,0.356286,,,,,230.325181,0.104854,,,202.507951,0.109676
,,166.309825,0.20587,,,,,230.45673,0.174517,,,202.607899,0.167946
,,166.441034,0.35712,,,,,230.600542,0.591745,,,202.750297,0.067766
,,166.610425,0.056941,,,,,230.844424,0.523323,,,202.908525,0.01651
,,166.719099,0.092521,,,,,231.109454,0.153197,,,203.010933,0.139988
,,166.853566,0.188061,,,,,231.239936,0.393187,,,203.134418,0.455725
,,166.956722,0.254103,,,,,231.386716,0.035421,,,203.2607,0.100194
,,167.106455,0.152893,,,,,231.641296,0.09959,,,203.415933,0.34991
,,167.355221,0.172572,,,,,231.78355,0.015273,,,203.647895,0.01627
,,167.485453,0.307284,,,,,231.869945,0.050955,,,203.791089,0.066983
,,167.61932,0.116692,,,,,232.003444,0.174391,,,203.95041,0.0212
,,167.768323,0.440589,,,,,232.268897,0.673842,,,204.057641,0.106923
,,167.99886,0.111637,,,,,232.414098,0.02399,,,204.177634,0.559543
,,168.165921,0.091519,,,,,232.53982,0.30491,,,204.574175,0.138038
,,168.314455,0.048551,,,,,232.69115,0.037754,,,204.678262,0.15458
,,168.414949,0.279603,,,,,232.802576,0.575316,,,204.81769,0.045548
,,168.553354,0.327752,,,,,233.075934,0.495757,,,205.085414,0.1991
,,168.702896,0.151123,,,,,233.329155,0.247763,,,205.210278,0.388351
,,168.827645,0.033724,,,,,233.459338,0.0372,,,205.344298,0.09064
,,168.989537,0.275966,,,,,233.599455,0.151359,,,205.498948,0.346121
,,169.207569,0.093893,,,,,233.847511,0.493784,,,205.884799,0.061631
,,169.463992,0.193983,,,,,234.24076,0.095424,,,206.140681,0.206369
,,169.602489,0.306838,,,,,234.375503,0.016828,,,206.262298,0.475848
,,169.881655,0.40783,,,,,234.475873,0.047842,,,206.650524,0.06897
,,170.130797,0.084874,,,,,234.61537,0.232387,,,206.763506,0.162645
,,170.346197,0.059098,,,,,234.780863,0.039723,,,206.901748,0.052825
,,170.533931,0.154858,,,,,234.870365,0.43728,,,207.165408,0.124071
,,170.667197,0.359377,,,,,235.002674,0.5248,,,207.302554,0.452452
,,170.813667,0.083166,,,,,235.145511,0.583555,,,207.428545,0.102951
,,170.952579,0.039959,,,,,235.32727,0.675841,,,207.58052,0.433524
,,171.101126,0.267056,,,,,235.555722,0.609302,,,207.821909,0.040128
,,171.32613,0.130216,,,,,235.722931,0.024953,,,207.972088,0.087383
,,171.578567,0.290628,,,,,235.8274,0.075487,,,208.152709,0.045406
,,171.712303,0.361108,,,,,235.945566,0.358727,,,208.243987,0.15594
,,171.850804,0.167162,,,,,236.335849,0.581981,,,208.378559,0.53786
,,172.004592,0.295549,,,,,236.45912,0.55055,,,208.771859,0.119575
,,172.239255,0.073232,,,,,236.56702,0.42625,,,208.875984,0.191101
,,172.390338,0.117155,,,,,236.704195,0.788962,,,209.014536,0.041934
,,172.5184,0.051856,,,,,236.859288,0.034422,,,209.285094,0.160031
,,172.640287,0.261863,,,,,237.073762,0.099882,,,209.416265,0.426265
,,172.784105,0.362466,,,,,237.464428,0.38389,,,209.550019,0.072426
,,173.071963,0.079526,,,,,237.621066,0.031476,,,209.712657,0.378408
,,173.18956,0.194621,,,,,237.895664,0.041117,,,209.964321,0.072565
,,173.302491,0.171925,,,,,238.080454,0.01988,,,210.101032,0.070516
,,173.447804,0.114961,,,,,238.256364,0.436817,,,210.271312,0.028504
,,173.699224,0.110756,,,,,238.435087,0.028024,,,210.359744,0.128765
,,173.843041,0.24244,,,,,238.538019,0.0211,,,210.494731,0.560931
,,173.976751,0.184949,,,,,238.655535,0.066356,,,210.876398,0.134807
,,174.130446,0.390424,,,,,238.798473,0.020527,,,210.985505,0.155839
,,174.385731,0.076757,,,,,238.950975,0.025213,,,211.130873,0.050902
,,174.532394,0.037941,,,,,239.0668,0.502608,,,211.390484,0.161004
,,174.672572,0.026826,,,,,239.223486,0.057959,,,211.521247,0.502709
,,174.797698,0.232103,,,,,239.472635,0.604244,,,211.650583,0.100698
,,174.912331,0.338575,,,,,239.607243,0.017064,,,211.806303,0.391133
,,175.072354,0.031288,,,,,239.721593,0.112803,,,212.052949,0.058793
,,175.215189,0.089476,,,,,239.861248,0.482374,,,212.197536,0.051854
,,175.369392,0.161477,,,,,240.271209,0.367378,,,212.366243,0.018324
,,175.588384,0.096484,,,,,240.649526,0.499434,,,212.467662,0.152534
,,175.835205,0.260738,,,,,240.781512,0.027993,,,212.599394,0.571555
,,175.9782,0.23788,,,,,241.043681,0.560067,,,213.006647,0.11809
,,176.111663,0.184385,,,,,241.311731,0.106862,,,213.110768,0.14499
,,176.239942,0.344186,,,,,241.423201,0.503186,,,213.256139,0.089304
,,176.488595,0.111186,,,,,241.802954,0.404657,,,213.505989,0.176546
,,176.620056,0.110608,,,,,242.215904,0.504681,,,213.638542,0.472836
,,176.777017,0.29334,,,,,242.616373,0.737603,,,213.771856,0.230854
,,176.909602,0.228065,,,,,242.878309,0.036752,,,213.933572,0.443099
,,177.031822,0.497533,,,,,243.011164,0.494518,,,214.189116,0.04042
,,177.200552,0.034541,,,,,243.157708,0.041783,,,214.324497,0.058444
,,177.313203,0.09193,,,,,243.378901,0.325017,,,214.592952,0.38854
,,177.419046,0.131044,,,,,243.770678,0.528667,,,214.732662,0.529923
,,177.539655,0.194847,,,,,243.933912,0.034277,,,214.869065,0.033754
,,177.682905,0.105679,,,,,244.180305,0.653725,,,215.133556,0.049148
,,177.82733,0.253693,,,,,244.436939,0.029838,,,215.241426,0.219447
,,177.950044,0.1796,,,,,244.569185,0.021067,,,215.382188,0.061738
,,178.080745,0.294846,,,,,244.823221,0.319608,,,215.634884,0.118962
,,178.221833,0.189863,,,,,244.958915,0.553661,,,215.771902,0.438766
,,178.365402,0.43476,,,,,245.237593,0.05579,,,215.89298,0.272938
,,178.599654,0.267112,,,,,245.363244,0.307969,,,216.047317,0.46163
,,178.755349,0.085772,,,,,245.74023,0.022349,,,216.278836,0.066057
,,178.855604,0.062731,,,,,245.976057,0.021469,,,216.427938,0.064491
,,178.995295,0.198757,,,,,246.133685,0.539858,,,216.680412,0.453246
,,179.14036,0.308502,,,,,246.37908,0.611121,,,216.809605,0.507205
,,179.381804,0.319071,,,,,246.645286,0.016871,,,216.942718,0.066986
,,179.536014,0.162593,,,,,246.785825,0.046592,,,217.198674,0.183488
,,179.641276,0.197825,,,,,246.914188,0.041175,,,217.313639,0.25817
,,179.76691,0.226745,,,,,247.027042,0.027166,,,217.452124,0.093031
,,180.033619,0.282598,,,,,247.17761,0.469864,,,217.594972,0.048017
,,180.170709,0.240457,,,,,247.333605,0.032598,,,217.712079,0.160054
,,180.291965,0.160346,,,,,247.430274,0.557344,,,217.839234,0.563156
,,180.451994,0.370672,,,,,247.576358,0.064261,,,217.965849,0.257097
,,180.578695,0.060387,,,,,247.693622,0.021304,,,218.115917,0.500417
,,180.685126,0.134083,,,,,247.824015,0.076102,,,218.352761,0.024235
,,180.808801,0.148166,,,,,247.950122,0.030499,,,218.494865,0.071018
,,181.059187,0.28719,,,,,248.078513,0.091068,,,218.630199,0.019542
,,181.230153,0.285179,,,,,248.226275,0.423869,,,218.749772,0.285674
,,181.589615,0.295263,,,,,248.478195,0.635903,,,218.884092,0.582398
,,181.727353,0.172164,,,,,248.731012,0.051046,,,219.017527,0.109467
,,181.868027,0.210613,,,,,248.970277,0.601419,,,219.140889,0.045433
,,182.127022,0.382796,,,,,249.140978,0.050764,,,219.269285,0.088548
,,182.247525,0.259642,,,,,249.25085,0.03175,,,219.377622,0.246389
,,182.383559,0.130554,,,,,249.409822,0.031113,,,219.51633,0.125417
,,182.527964,0.379553,,,,,249.492029,0.733581,,,219.758324,0.358804
,,182.649582,0.249811,,,,,249.771416,0.041114,,,219.895795,0.566057
,,182.771037,0.116371,,,,,250.001753,0.665833,,,220.022253,0.325251
,,182.917147,0.150592,,,,,250.156345,0.019703,,,220.171889,0.479491
,,183.064803,0.149564,,,,,250.282922,0.037493,,,220.542003,0.095779
,,183.172091,0.132631,,,,,250.516199,0.627599,,,220.684265,0.022207
,,183.299853,0.361575,,,,,250.785318,0.070855,,,220.798138,0.336624
,,183.45531,0.053559,,,,,251.041039,0.667339,,,220.934573,0.592799
,,183.574187,0.224334,,,,,251.315275,0.067424,,,221.068319,0.028094
,,183.697745,0.239038,,,,,251.466931,0.043106,,,221.216053,0.052724
,,183.808313,0.230405,,,,,251.556497,0.566176,,,221.332063,0.09599
,,183.979823,0.283987,,,,,251.986257,0.08677,,,221.440004,0.177259
,,184.195278,0.155953,,,,,252.216541,0.039026,,,221.582539,0.122549
,,184.33591,0.415123,,,,,252.349633,0.325725,,,221.84175,0.313211
,,184.465667,0.085234,,,,,252.596952,0.610687,,,221.974318,0.46143
,,184.617927,0.334268,,,,,252.785666,0.026614,,,222.098432,0.351061
,,184.735206,0.216991,,,,,252.862689,0.028744,,,222.249473,0.39657
,,184.856072,0.101276,,,,,253.103966,0.245785,,,222.332092,0.020117
,,185.003674,0.05667,,,,,253.22688,0.308696,,,222.475509,0.090956
,,185.252589,0.140664,,,,,253.396262,0.018166,,,222.622556,0.058624
,,185.382625,0.372936,,,,,253.511724,0.052849,,,222.875707,0.25644
,,185.524192,0.050302,,,,,253.764049,0.185126,,,223.004643,0.553949
,,185.655858,0.121863,,,,,254.053137,0.024908,,,223.14673,0.133294
,,185.791597,0.108277,,,,,254.159999,0.0509,,,223.399885,0.133038
,,185.89438,0.213498,,,,,254.291375,0.24548,,,223.511776,0.252532
,,186.037474,0.167825,,,,,254.432391,0.393066,,,223.656708,0.111399
,,186.174184,0.095042,,,,,254.687304,0.414321,,,223.896854,0.111061
,,186.291571,0.210844,,,,,254.808732,0.311493,,,224.038507,0.48337
,,186.424318,0.230025,,,,,254.946442,0.044546,,,224.163218,0.207837
,,186.57925,0.063909,,,,,255.205906,0.279141,,,224.320981,0.498489
,,186.700727,0.410428,,,,,255.337849,0.488964,,,224.561465,0.036654
,,186.859219,0.031407,,,,,255.460963,0.024058,,,224.719888,0.053802
,,187.095358,0.066832,,,,,255.605488,0.02252,,,224.867557,0.030706
,,187.332557,0.109287,,,,,255.852189,0.135805,,,224.978249,0.344256
,,187.475076,0.367576,,,,,256.140012,0.019703,,,225.115537,0.546172
,,187.621938,0.070464,,,,,256.256892,0.033715,,,225.395481,0.024019
,,187.755721,0.054539,,,,,256.373196,0.238724,,,225.514426,0.151265
,,187.98347,0.159956,,,,,256.524757,0.250371,,,225.6218,0.209446
,,188.108859,0.195004,,,,,256.761036,0.38643,,,225.759864,0.088792
,,188.339763,0.197826,,,,,256.932345,0.015698,,,226.017445,0.122966
,,188.500371,0.273903,,,,,257.385169,0.386221,,,226.150753,0.518091
,,188.6423,0.138699,,,,,257.54998,0.019157,,,226.283981,0.343885
,,188.793601,0.372834,,,,,257.680197,0.020379,,,226.42893,0.395153
,,189.023307,0.100443,,,,,258.313718,0.024534,,,226.677916,0.06819
,,189.176697,0.06464,,,,,258.461502,0.033293,,,226.824394,0.07127
,,189.42299,0.140154,,,,,258.618249,0.020158,,,226.971628,0.021811
,,189.559319,0.346479,,,,,258.85195,0.019987,,,227.083266,0.080539
,,189.719462,0.059466,,,,,259.533907,0.400265,,,227.216368,0.608921
,,189.951522,0.144591,,,,,259.796149,0.019043,,,227.35396,0.021371
,,190.062671,0.123632,,,,,260.059331,0.054135,,,227.487084,0.052316
,,190.229004,0.086866,,,,,260.351601,0.038284,,,227.614983,0.112366
,,190.47508,0.278397,,,,,260.590589,0.045863,,,227.721267,0.212505
,,190.60731,0.288493,,,,,260.721614,0.01506,,,227.867453,0.085979
,,190.752605,0.0899,,,,,260.986984,0.04547,,,228.114852,0.173987
,,190.900959,0.32497,,,,,261.648735,0.32844,,,228.249064,0.519207
,,191.118467,0.112568,,,,,261.911718,0.03863,,,228.380616,0.131277
,,191.289345,0.038513,,,,,262.712558,0.088087,,,228.535848,0.393003
,,191.418856,0.134816,,,,,263.231848,0.016318,,,228.695847,0.015917
,,191.54012,0.280299,,,,,263.748886,0.206944,,,228.927215,0.041185
,,191.675812,0.277138,,,,,263.904947,0.022015,,,229.059137,0.063432
,,191.815099,0.026786,,,,,264.056924,0.045151,,,229.17255,0.070352
,,192.046271,0.144196,,,,,264.28836,0.091543,,,229.291838,0.701631
,,192.176791,0.197958,,,,,264.586705,0.02184,,,229.677305,0.081306
,,192.319027,0.147858,,,,,264.696813,0.032281,,,229.793775,0.199863
,,192.57352,0.213239,,,,,264.819591,0.249229,,,229.930016,0.06076
,,192.704633,0.265483,,,,,264.962441,0.280141,,,230.093337,0.071442
,,192.850682,0.105174,,,,,265.214038,0.386138,,,230.207152,0.106788
,,192.989312,0.37216,,,,,265.889646,0.047907,,,230.338784,0.587022
,,193.232016,0.12308,,,,,266.004923,0.024026,,,230.462847,0.096275
,,193.398663,0.063665,,,,,266.162696,0.031993,,,230.616094,0.389908
,,193.641212,0.234048,,,,,266.563647,0.015351,,,230.851794,0.064907
,,193.767037,0.403945,,,,,266.96487,0.041924,,,231.011028,0.052413
,,194.049383,0.101285,,,,,267.224356,0.023802,,,231.120935,0.018061
,,194.165707,0.102783,,,,,267.497075,0.015612,,,231.24594,0.224124
,,194.271149,0.14521,,,,,268.005281,0.172608,,,231.382389,0.699885
,,194.423423,0.075694,,,,,268.141043,0.018616,,,231.768048,0.171592
,,194.687323,0.210041,,,,,268.294603,0.031496,,,231.882672,0.204314
,,194.82457,0.226122,,,,,268.523285,0.089892,,,232.022308,0.081985
,,194.949997,0.133649,,,,,268.826026,0.027092,,,232.272221,0.169821
,,195.108514,0.473187,,,,,268.938612,0.070043,,,232.40981,0.584326
,,195.250963,0.160332,,,,,269.049418,0.305656,,,232.536593,0.149885
,,195.482376,0.057603,,,,,269.207335,0.234269,,,232.686258,0.427938
,,195.63,0.118724,,,,,269.432058,0.223702,,,232.810857,0.034954
,,195.744104,0.163593,,,,,269.649296,0.028353,,,232.935227,0.048469
,,195.879845,0.373239,,,,,270.123885,0.026808,,,233.07268,0.101284
,,196.026371,0.04437,,,,,270.242572,0.398168,,,233.320002,0.281941
,,196.146184,0.077987,,,,,270.392441,0.698026,,,233.454997,0.682986
,,196.260911,0.263463,,,,,270.643853,0.16013,,,233.85363,0.231724
,,196.379484,0.229323,,,,,270.75794,0.381538,,,233.962343,0.19552
,,196.507017,0.168869,,,,,270.914548,0.762584,,,234.107768,0.093985
,,196.631561,0.025965,,,,,271.051688,0.03773,,,234.370169,0.229047
,,196.766601,0.202494,,,,,271.172241,0.125598,,,234.494663,0.524195
,,196.89788,0.288514,,,,,271.292864,0.228824,,,234.625453,0.114344
,,197.067343,0.138493,,,,,271.439902,0.701622,,,234.775996,0.424645
,,197.180285,0.399639,,,,,271.691401,0.114291,,,234.87791,0.025011
,,197.298845,0.164391,,,,,271.822668,0.291458,,,235.010028,0.056567
,,197.420065,0.109977,,,,,271.97861,0.671759,,,235.152959,0.075624
,,197.578598,0.266988,,,,,272.213009,0.194807,,,235.333331,0.072783
,,197.820905,0.406117,,,,,272.338455,0.189252,,,235.428103,0.113927
,,197.950987,0.319864,,,,,272.48174,0.713105,,,235.549398,0.708355
,,198.103148,0.112378,,,,,272.717009,0.116111,,,235.685077,0.025577
,,198.235457,0.120881,,,,,272.862095,0.394077,,,235.826561,0.033903
,,198.34664,0.350144,,,,,273.000404,0.630047,,,235.95049,0.157444
,,198.458767,0.197705,,,,,273.143885,0.023118,,,236.055955,0.181966
,,198.610683,0.213679,,,,,273.244621,0.114913,,,236.193758,0.102943
,,198.874842,0.117168,,,,,273.383577,0.20233,,,236.343096,0.065019
,,198.999562,0.251025,,,,,273.542845,0.479227,,,236.451611,0.253295
,,199.131352,0.381582,,,,,273.721343,0.519635,,,236.585013,0.515498
,,199.280858,0.445282,,,,,273.899541,0.435058,,,236.7046,0.163481
,,199.391652,0.210172,,,,,274.07867,0.628197,,,236.854317,0.397597
,,199.613064,0.248993,,,,,274.248596,0.373795,,,237.083606,0.016851
,,199.773444,0.144573,,,,,274.411738,0.605546,,,237.234906,0.035171
,,199.93925,0.208195,,,,,274.584636,0.684748,,,237.484726,0.185989
,,200.068598,0.362566,,,,,274.747457,0.40279,,,237.616547,0.664122
,,200.311896,0.200897,,,,,274.911549,0.580497,,,237.760296,0.0284
,,200.501,0.254467,,,,,275.084513,0.653794,,,238.011355,0.102643
,,200.667885,0.247854,,,,,275.250272,0.454122,,,238.131006,0.169389
,,200.839338,0.163767,,,,,275.426088,0.663175,,,238.2749,0.069854
,,200.949146,0.290738,,,,,275.594169,0.404228,,,238.533469,0.247642
,,201.07944,0.226301,,,,,275.762113,0.584788,,,238.666437,0.575517
,,201.2088,0.173817,,,,,275.93304,0.666367,,,238.800216,0.066245
,,201.35823,0.41305,,,,,276.109783,0.64882,,,238.956185,0.409858
,,201.539306,0.157218,,,,,276.263561,0.428406,,,239.202116,0.02892
,,201.71349,0.236684,,,,,276.443191,0.819301,,,239.334271,0.065048
,,201.88826,0.340905,,,,,276.611926,0.527544,,,239.479989,0.065904
,,202.056065,0.268384,,,,,276.824303,0.183545,,,239.600166,0.204026
,,202.165111,0.136158,,,,,276.979866,0.067195,,,239.731898,0.643924
